locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_153.TITLE,Section/Largeur de données manquante
locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_154.DESCRIPTION,Des problèmes de traitement des fichiers dans les modèles de données parents du dispositif ont été détectés pendant le traitement du fichier.
locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_154.TITLE,Avertissement relatif au modèle de données
locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_155.DESCRIPTION,Les informations de section/largeur n'ont pas été trouvées pendant le traitement du fichier. Les informations de section et de largeur ont été tirées d'une autre source.
locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_155.TITLE,Section/Largeur de données manquante
locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_156.DESCRIPTION,Un seuil de filtre de valeur a été défini et les données ont été rétablies aux valeurs précédentes.
locale-fr,ERRORS.IMPORTER.INGESTOR_WARNING_156.TITLE,Erreur lors du nettoyage des données
locale-fr,ERRORS.IMPORTER.INPUTFILEPARSEEXCEPTION.DESCRIPTION,Le fichier importé contient des fichiers corrompus ou illisibles.
locale-fr,ERRORS.IMPORTER.INPUTFILEPARSEEXCEPTION.TITLE,Impossible de lire le fichier d'importation
locale-fr,ERRORS.IMPORTER.INPUTPARSEEXCEPTION.DESCRIPTION,Impossible d'analyser les paramètres d'entrée du fichier importé.
locale-fr,ERRORS.IMPORTER.INPUTPARSEEXCEPTION.TITLE,En-têtes de données non valides
locale-fr,ERRORS.IMPORTER.INPUTPATHINVALID.DESCRIPTION,Chemin de fichier non valide ou inaccessible.
locale-fr,ERRORS.IMPORTER.INPUTPATHINVALID.TITLE,Source du fichier introuvable
locale-fr,ERRORS.IMPORTER.INVALIDSHAPEFILE.DESCRIPTION,Le fichier de forme téléchargé n'est pas valide. Inclure les fichiers .dbf .shp et .shx dans le fichier .zip téléchargé.
locale-fr,ERRORS.IMPORTER.INVALIDSHAPEFILE.TITLE,Impossible de lire le fichier de forme
locale-fr,ERRORS.IMPORTER.NOCOVERAGEDATAEXCEPTION.DESCRIPTION,Le fichier importé ne contient aucune donnée de couverture.
locale-fr,ERRORS.IMPORTER.NOCOVERAGEDATAEXCEPTION.TITLE,Aucune donnée de couverture trouvée
locale-fr,ERRORS.IMPORTER.NONUMERICDATAINSHAPEFILE.DESCRIPTION,Aucune donnée numérique trouvée dans le fichier de forme téléchargé.
locale-fr,ERRORS.IMPORTER.NONUMERICDATAINSHAPEFILE.TITLE,Impossible de lire le fichier de forme
locale-fr,ERRORS.IMPORTER.OPERATIONDATAREADEXCEPTION.DESCRIPTION,Impossible de lire le type de données opérationnelles du fichier importé lors du téléchargement.
locale-fr,ERRORS.IMPORTER.OPERATIONDATAREADEXCEPTION.TITLE,Echec du type d'activité
locale-fr,ERRORS.IMPORTER.RDBMSSTOREEXCEPTION.DESCRIPTION,Une erreur s'est produite lors de l'écriture des données importées dans la base de données de stockage.
locale-fr,ERRORS.IMPORTER.RDBMSSTOREEXCEPTION.TITLE,Erreur survenue ultérieurement au traitement du stockage
locale-fr,ERRORS.IMPORTER.SPATIALMATCHEXCEPTION.DESCRIPTION,Problème de correspondance du champ aux limites de champ en place. La création de la tâche a été ignorée.
locale-fr,ERRORS.IMPORTER.SPATIALMATCHEXCEPTION.TITLE,Echec Geo Match
locale-fr,ERRORS.IMPORTER.SPATIALSTOREEXCEPTION.DESCRIPTION,Une erreur s'est produite lors de l'écriture des données importées dans la base de données de stockage.
locale-fr,ERRORS.IMPORTER.SPATIALSTOREEXCEPTION.TITLE,Erreur lors de l'écriture dans le stockage
locale-fr,ERRORS.IMPORTER.SUB_DESCRIPTION,Il semble que le téléchargement de votre fichier rencontre des problèmes
locale-fr,ERRORS.IMPORTER.UNKNOWN.DESCRIPTION,Erreur inconnue ({{code}}).
locale-fr,ERRORS.IMPORTER.UNKNOWN.TITLE,Erreur inconnue
locale-fr,ERRORS.IMPORTER.UNKNOWNSHAPEFILEPROJECTION.DESCRIPTION,Le fichier de forme téléchargé contient un fichier de projection non pris en charge. Supprimer le fichier .prj du contenu du fichier .zip.
locale-fr,ERRORS.IMPORTER.UNKNOWNSHAPEFILEPROJECTION.TITLE,Erreur lors de la projection du fichier de forme .prj
locale-fr,ERRORS.IMPORTER.WARNING_MESSAGE,Message d'avertissement
locale-fr,TASK.CHANGE_TASK_TYPE,modifier le type de tâche
locale-fr,TASK.EDIT_LAYER,Modifier la couche
locale-fr,TASK.EDIT_TASK_LAYER,Modifier la couche de tâche
locale-fr,TASK.EDIT_TASK_LAYER_WARNING,Vous ne pouvez pas utiliser les couches tant que vous n'avez pas associé le type de tâche à un type reconnu dans TAP
locale-fr,TASK.LAYER_TYPE,Type de couche
locale-fr,TASK.LAYER_UPDATED,La couche {{layerName}} a été mise à jour
locale-fr,TASK.SELECT_A_LAYER_FIRST,Vous devez d'abord sélectionner un type de couche
locale-fr,TASK.SELECT_A_LAYER_TYPE,Sélectionner un type de couche
locale-fr,TASK.SELECT_A_UNIT_OF_MEASUREMENT,Sélectionner une unité de mesure
locale-fr,TASK.SELECT_TASK_TYPE,Sélectionner un type de tâche
locale-fr,TASK.TASK_DATE,Date de la tâche
locale-fr,TASK.TASK_LAYER_ISSUE,Problème relatif à une couche de tâche
locale-fr,TASK.TASK_LAYER_ISSUE_DESCRIPTION,Il manque des informations sur cette couche de tâche. Elle n'est pas liée à une variable connue ou bien l'unité de mesure n'est pas renseignée
locale-fr,TASK.TASK_TYPE,Type de tâche
locale-fr,TASK.TASK_TYPE_UNKNOWN,Type de tâche inconnu
locale-fr,TASK.TASK_TYPE_UNKNOWN_DESCRIPTION,Ce type de tâche n'a pas été reconnu par le système.
locale-fr,TASK.TASK_TYPE_UNKNOWN_DESCRIPTION_SUBTEXT,Veuillez remplacer ce type de tâche par un type reconnu dans TAP.
locale-fr,TASK.TASK_UPDATED,La tâche {{taskName}} a été mise à jour
locale-fr,TASK.UNIT_OF_MEASUREMENT,Unité de mesure
locale-fr,TASK.UNKNOWN,inconnu
locale-fr,PDF.TITLE,pdf
locale-fr,OPERATIONS.OTHER,Autre
locale-es,DATE_FORMAT.NORMAL,MM/DD/AAAA
locale-es,DATE_FORMAT.PILL,DD MMM
locale-es,DATE_FORMAT.WEATHER,|MMMM D, dddd|
locale-es,GLOBAL.AT,a las
locale-es,GLOBAL.COMPLETED,completado
locale-es,GLOBAL.HELP,Obtener asistencia
locale-es,GLOBAL.OF,de
locale-es,GLOBAL.ON,el
locale-es,VARIABLE.ACTUAL_RATE,Ratio real
locale-es,VARIABLE.CELL_AREA,Área de celda
locale-es,VARIABLE.CELL_MASS,Masa de celda
locale-es,VARIABLE.MOISTURE,Humedad
locale-es,VARIABLE.SENSOR_RDNG,Sensor RDNG
locale-es,VARIABLE.SENSOR_WDTH,Anchura del sensor
locale-es,VARIABLE.UNADJ_CELL_M,Celda sin ajustar
locale-es,VARIABLE.YIELD_MASS,Masa de rendimiento
locale-es,VARIABLE.YIELD_VOL,Volumen de rendimiento
locale-es,UPLOAD.AN_ERROR_OCCURRED,Se ha producido un error
locale-es,UPLOAD.DISMISS,Descartar
locale-es,UPLOAD.ERROR_PLURAL,Errores
locale-es,UPLOAD.FILE,archivo
locale-es,UPLOAD.FILE_FORMATS,|ISOXML, archivo de formas, CN1|
locale-es,UPLOAD.FILE_IMPORTED,{{fileName}} se ha importado
locale-es,UPLOAD.FILE_PLURAL,archivos
locale-es,UPLOAD.GLOBAL_COMPLETED,Se ha cargado {{files}} archivo
locale-es,UPLOAD.GLOBAL_COMPLETED_PLURAL,Se han cargado {{files}} archivos
locale-es,UPLOAD.HAVING_PROBLEMS,Obtener asistencia con mi carga
locale-es,UPLOAD.SEE_DETAILS,Consultar detalles
locale-es,UPLOAD.STATUS.COMPLETED.MANY,Se han cargado {{count}} archivos
locale-es,UPLOAD.STATUS.COMPLETED.ONE,Se ha cargado {{count}} archivo
locale-es,UPLOAD.STATUS.PROCESSING.MANY,Procesando {{count}} archivos
locale-es,UPLOAD.STATUS.PROCESSING.ONE,Procesando {{count}} archivo
locale-es,UPLOAD.STATUS.UPLOADING.MANY,Cargando {{count}} archivos
locale-es,UPLOAD.STATUS.UPLOADING.ONE,Cargando {{count}} archivo
locale-es,UPLOAD.SUPPORTED_FORMATS,Formatos admitidos:
locale-es,UPLOAD.TOOLTIP_MESSAGE,|Si está cargando un archivo ISOXML, todo el contenido de la carpeta TASKDATA debe comprimirse primero. Asegúrese de incluir todos los archivos XML, BIN y de otro tipo que estén en la carpeta TASKDATA. A continuación, cargue el archivo ZIP, en lugar de los archivos individuales.|
locale-es,UPLOAD.UNEXPECTED_ERROR,Se ha producido un error inesperado al procesar el archivo
locale-es,UPLOAD.UPLOADED_TASK_DETAIL,<a href="{{fieldLink}}">{{taskName}}</a> se ha creado en el campo <strong>{{fieldName}}</strong>
locale-es,UPLOAD.WARNING_TO_CHECK,Hay un mensaje de advertencia que comprobar
locale-es,ERRORS.VARIABLE.EDIT,No se puede editar la variable con identificación {{id}}
locale-es,ERRORS.IMPORTER.ADAPTIMPORTEXCEPTION.DESCRIPTION,Se ha producido un error durante la transformación del archivo al modelo ADAPT.
locale-es,ERRORS.IMPORTER.ADAPTIMPORTEXCEPTION.TITLE,Error de transformación a ADAPT
locale-es,ERRORS.IMPORTER.BUTTON.ERROR,obtener asistencia con mi carga
locale-es,ERRORS.IMPORTER.BUTTON.WARNING,obtener asistencia con mi carga
locale-es,ERRORS.IMPORTER.CREATEFIELDEXCEPTION.DESCRIPTION,Error al crear un nuevo campo. La creación del campo se ha omitido.
locale-es,ERRORS.IMPORTER.CREATEFIELDEXCEPTION.TITLE,Error al crear el campo
locale-es,ERRORS.IMPORTER.CREATETASKFIELDEXCEPTION.DESCRIPTION,Error al crear un nuevo campo. La creación de la tarea se ha omitido.
locale-es,ERRORS.IMPORTER.CREATETASKFIELDEXCEPTION.TITLE,Error al crear el campo
locale-es,ERRORS.IMPORTER.DATAIMPORTEXCEPTION.DESCRIPTION,Se ha producido un error de excepción no controlada durante la importación del archivo.
locale-es,ERRORS.IMPORTER.DATAIMPORTEXCEPTION.TITLE,Error de importación de datos
locale-es,ERRORS.IMPORTER.DATARECONCILEEXCEPTION.DESCRIPTION,Se ha producido un error al tratar de conciliar la estructura de los datos importados con los datos existentes.
locale-es,ERRORS.IMPORTER.DATARECONCILEEXCEPTION.TITLE,Error en la combinación de datos
locale-es,ERRORS.IMPORTER.EMPTYSHAPEFILE.DESCRIPTION,No se han encontrado datos en el archivo de formas cargado.
locale-es,ERRORS.IMPORTER.EMPTYSHAPEFILE.TITLE,No se ha podido leer el archivo de formas
locale-es,ERRORS.IMPORTER.EXISTINGDATAEXCEPTION.DESCRIPTION,Se ha producido un error al intentar cargar la estructura de datos existente durante la importación.
locale-es,ERRORS.IMPORTER.EXISTINGDATAEXCEPTION.TITLE,Error en la comparación de datos
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_101.DESCRIPTION,El archivo importado no contiene información de tareas.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_101.TITLE,No se han encontrado tareas
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_102.DESCRIPTION,El archivo cargado contenía una columna no numérica en los datos. Esta columna se ha eliminado y los datos se han importado.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_102.TITLE,Columna no numérica eliminada
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_103.DESCRIPTION,El archivo cargado contenía varias columnas de fecha/hora. La primera columna de fecha/hora detectada se ha utilizado.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_103.TITLE,Conflicto con fecha/hora detectado
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_104.DESCRIPTION,|Los datos se han procesado, pero no contienen totales ni pudieron calcularse.|
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_104.TITLE,No se pueden calcular los totales
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_105.DESCRIPTION,Los datos se han omitido. Es un duplicado de una tarea importada previamente.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_105.TITLE,Datos importados previamente
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_106.DESCRIPTION,El archivo de tareas cargado contiene referencias de tareas que no se pueden asignar. Se han eliminado.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_106.TITLE,Tarea imposible de asignar
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_150.DESCRIPTION,Durante el procesamiento del archivo faltaba la información sobre la sección/anchura. Información de sección y anchura deducida de otra fuente.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_150.TITLE,Faltan los datos de sección/anchura
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_151.DESCRIPTION,Durante el procesamiento del archivo faltaba la información sobre la sección/anchura. Información de sección y anchura deducida de otra fuente.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_151.TITLE,Faltan los datos de sección/anchura
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_152.DESCRIPTION,Durante el procesamiento del archivo faltaba la información sobre la sección/anchura. Información de sección y anchura deducida de otra fuente.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_152.TITLE,Faltan los datos de sección/anchura
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_153.DESCRIPTION,Durante el procesamiento del archivo faltaba la información sobre la sección/anchura. Información de sección y anchura deducida de otra fuente.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_153.TITLE,Faltan los datos de sección/anchura
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_154.DESCRIPTION,Se han detectado incongruencias en el modelo de datos durante el proceso de importación.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_154.TITLE,Advertencia sobre el modelo de datos
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_155.DESCRIPTION,Durante el procesamiento del archivo faltaba la información sobre la sección/anchura. Información de sección y anchura deducida de otra fuente.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_155.TITLE,Faltan los datos de sección/anchura
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_156.DESCRIPTION,Se ha activado un umbral de filtro de valores y se han revertido los datos a valores previos.
locale-es,ERRORS.IMPORTER.INGESTOR_WARNING_156.TITLE,Error de limpieza de datos
locale-es,ERRORS.IMPORTER.INPUTFILEPARSEEXCEPTION.DESCRIPTION,El archivo importado contiene archivos dañados o ilegibles.
locale-es,ERRORS.IMPORTER.INPUTFILEPARSEEXCEPTION.TITLE,No se ha podido leer el archivo importado
locale-es,ERRORS.IMPORTER.INPUTPARSEEXCEPTION.DESCRIPTION,No se han podido analizar los parámetros de entrada del archivo importado.
locale-es,ERRORS.IMPORTER.INPUTPARSEEXCEPTION.TITLE,Encabezados de datos no válidos
locale-es,ERRORS.IMPORTER.INPUTPATHINVALID.DESCRIPTION,Ruta de archivo no válida o inaccesible.
locale-es,ERRORS.IMPORTER.INPUTPATHINVALID.TITLE,Fuente del archivo no encontrada
locale-es,ERRORS.IMPORTER.INVALIDSHAPEFILE.DESCRIPTION,|El archivo de formas cargado no es válido. Incluya los archivos .dbf, .shp y .shx en el archivo .zip cargado.|
locale-es,ERRORS.IMPORTER.INVALIDSHAPEFILE.TITLE,No se ha podido leer el archivo de formas
locale-es,ERRORS.IMPORTER.NOCOVERAGEDATAEXCEPTION.DESCRIPTION,El archivo importado no contiene datos de cobertura.
locale-es,ERRORS.IMPORTER.NOCOVERAGEDATAEXCEPTION.TITLE,No se han encontrado datos de cobertura
locale-es,ERRORS.IMPORTER.NONUMERICDATAINSHAPEFILE.DESCRIPTION,No se han encontrado datos numéricos en el archivo de formas cargado.
locale-es,ERRORS.IMPORTER.NONUMERICDATAINSHAPEFILE.TITLE,No se ha podido leer el archivo de formas
locale-es,ERRORS.IMPORTER.OPERATIONDATAREADEXCEPTION.DESCRIPTION,No es posible leer datos de tipo operativo del archivo importado durante la carga.
locale-es,ERRORS.IMPORTER.OPERATIONDATAREADEXCEPTION.TITLE,Fallo de tipo de actividad
locale-es,ERRORS.IMPORTER.RDBMSSTOREEXCEPTION.DESCRIPTION,Se ha producido un error al intentar escribir los datos importados a la base de datos de almacenamiento.
locale-es,ERRORS.IMPORTER.RDBMSSTOREEXCEPTION.TITLE,Error de almacenamiento posterior al procesamiento
locale-es,ERRORS.IMPORTER.SPATIALMATCHEXCEPTION.DESCRIPTION,Error al hacer coincidir el campo con los límites de campo existentes. La creación de la tarea se ha omitido.
locale-es,ERRORS.IMPORTER.SPATIALMATCHEXCEPTION.TITLE,Error de Geo Match
locale-es,ERRORS.IMPORTER.SPATIALSTOREEXCEPTION.DESCRIPTION,Se ha producido un error al intentar escribir los datos importados a la base de datos.
locale-es,ERRORS.IMPORTER.SPATIALSTOREEXCEPTION.TITLE,Error al escribir en el almacenamiento
locale-es,ERRORS.IMPORTER.SUB_DESCRIPTION,Parece que tiene problemas para cargar el archivo
locale-es,ERRORS.IMPORTER.UNKNOWN.DESCRIPTION,Error desconocido ({{code}}).
locale-es,ERRORS.IMPORTER.UNKNOWN.TITLE,Error desconocido
locale-es,ERRORS.IMPORTER.UNKNOWNSHAPEFILEPROJECTION.DESCRIPTION,El archivo de formas cargado contiene un archivo de proyección no admitido. Elimine el archivo .prj del contenido del archivo .zip.
locale-es,ERRORS.IMPORTER.UNKNOWNSHAPEFILEPROJECTION.TITLE,Error de proyección del archivo de formas .PRJ.
locale-es,ERRORS.IMPORTER.WARNING_MESSAGE,Mensaje de advertencia
locale-es,TASK.CHANGE_TASK_TYPE,cambiar tipo de tarea
locale-es,TASK.EDIT_LAYER,Editar capa
locale-es,TASK.EDIT_TASK_LAYER,Editar capa de tarea
locale-es,TASK.EDIT_TASK_LAYER_WARNING,No puede utilizar las capas hasta que relacione el tipo de tarea con uno conocido en TAP
locale-es,TASK.LAYER_TYPE,Tipo de capa
locale-es,TASK.LAYER_UPDATED,La capa {{layerName}} se ha actualizado
locale-es,TASK.SELECT_A_LAYER_FIRST,Primero debe seleccionar un tipo de capa
locale-es,TASK.SELECT_A_LAYER_TYPE,Seleccionar un tipo de capa
locale-es,TASK.SELECT_A_UNIT_OF_MEASUREMENT,Seleccionar una unidad de medida
locale-es,TASK.SELECT_TASK_TYPE,Seleccionar tipo de tarea
locale-es,TASK.TASK_DATE,Fecha de la tarea
locale-es,TASK.TASK_LAYER_ISSUE,Problema con la capa de la tarea
locale-es,TASK.TASK_LAYER_ISSUE_DESCRIPTION,|Falta información en esta capa de la tarea O bien no está relacionada con una variable conocida, o bien falta la unidad de medida|
locale-es,TASK.TASK_TYPE,Tipo de tarea
locale-es,TASK.TASK_TYPE_UNKNOWN,Tipo de tarea desconocido
locale-es,TASK.TASK_TYPE_UNKNOWN_DESCRIPTION,El sistema no ha reconocido este tipo de tarea.
locale-es,TASK.TASK_TYPE_UNKNOWN_DESCRIPTION_SUBTEXT,Cambie el tipo de esta tarea a uno conocido en TAP.
locale-es,TASK.TASK_UPDATED,La tarea {{taskName}} se ha actualizado.
locale-es,TASK.UNIT_OF_MEASUREMENT,Unidad de medida
locale-es,TASK.UNKNOWN,desconocido
locale-es,OPERATIONS.OTHER,Otros
locale-da,DATE_FORMAT.NORMAL,MM/DD/ÅÅÅÅ
locale-da,DATE_FORMAT.PILL,DD MMM
locale-da,DATE_FORMAT.WEATHER,|MMMM D, dddd|
locale-da,GLOBAL.SEND,Send
locale-da,GLOBAL.SEND_DATA,Send data
locale-da,GLOBAL.AT,kl.
locale-da,GLOBAL.COMPLETED,gennemført
locale-da,GLOBAL.HELP,Få hjælp
locale-da,GLOBAL.OF,af
locale-da,GLOBAL.ON,den
locale-da,UPLOAD.AN_ERROR_OCCURRED,Der opstod en fejl
locale-da,UPLOAD.DISMISS,Afvis
locale-da,UPLOAD.ERROR_PLURAL,Fejl
locale-da,UPLOAD.FILE,fil
locale-da,UPLOAD.FILE_FORMATS,|ISOXML, shapefil, CN1|
